Timestamp,"Do you currently work as a psychological scientist (i.e., conduct psychological research or teach psychology/psychological science at a university or research institute)? ",What is your highest completed university-level education in psychology/psychological science? ,Which option best describes the subfield you currently work in most of the time?,1. How common is this phenomenon in your subfield today?,1. How common is this phenomenon in psychological science in general today?,"1. If this occurs, how harmful is this phenomenon for psychological science?  ","1. Optional comment: 
Anything you’d like to add about this item?",2. How common is this phenomenon in your subfield today?,2. How common is this phenomenon in psychological science in general today?,"2. If this occurs, how harmful is this phenomenon for psychological science?  ","2. Optional comment: 
Anything you’d like to add about this item?",3. How common is this phenomenon in your subfield today?,3. How common is this phenomenon in psychological science in general today?,"3. If this occurs, how harmful is this phenomenon for psychological science?  ","3. Optional comment: 
Anything you’d like to add about this item?",4. How common is this phenomenon in your subfield today?,4. How common is this phenomenon in psychological science in general today?,"4. If this occurs, how harmful is this phenomenon for psychological science?  ","4. Optional comment: 
Anything you’d like to add about this item?",5. How common is this phenomenon in your subfield today?,5. How common is this phenomenon in psychological science in general today?,"5. If this occurs, how harmful is this phenomenon for psychological science?  ","5. Optional comment: 
Anything you’d like to add about this item?",6. How common is this phenomenon in your subfield today?,6. How common is this phenomenon in psychological science in general today?,"6. If this occurs, how harmful is this phenomenon for psychological science?  ","6. Optional comment: 
Anything you’d like to add about this item?","6. For quality control, please check number 4. ",7. How common is this phenomenon in your subfield today?,7. How common is this phenomenon in psychological science in general today?,"7. If this occurs, how harmful is this phenomenon for psychological science?  ","7. Optional comment: 
Anything you’d like to add about this item?",8. How common is this phenomenon in your subfield today?,8. How common is this phenomenon in psychological science in general today?,"8. If this occurs, how harmful is this phenomenon for psychological science?  ","8. Optional comment: 
Anything you’d like to add about this item?",9. How common is this phenomenon in your subfield today?,9. How common is this phenomenon in psychological science in general today?,"9. If this occurs, how harmful is this phenomenon for psychological science?  ","9. Optional comment: 
Anything you’d like to add about this item?",How common is this phenomenon in your subfield today?,10. How common is this phenomenon in psychological science in general today?,"10. If this occurs, how harmful is this phenomenon for psychological science?  ","10. Optional comment: 
Anything you’d like to add about this item?",11. How common is this phenomenon in your subfield today?,11. How common is this phenomenon in psychological science in general today?,"11. If this occurs, how harmful is this phenomenon for psychological science?  ","11. Optional comment: 
Anything you’d like to add about this item?",12. How common is this phenomenon in your subfield today?,12. How common is this phenomenon in psychological science in general today?,"12. If this occurs, how harmful is this phenomenon for psychological science?  ","12. Optional comment: 
Anything you’d like to add about this item?",13. How common is this phenomenon in your subfield today?,13. How common is this phenomenon in psychological science in general today?,"13. If this occurs, how harmful is this phenomenon for psychological science?  ","13. Optional comment: 
Anything you’d like to add about this item?",1. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"1. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","1. Optional comment: 
Anything you’d like to add about this item?",2. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"2. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","2. Optional comment: 
Anything you’d like to add about this item?",3. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"3. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","3. Optional comment: 
Anything you’d like to add about this item?","3. For quality control, please check number 2",4. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"4. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","4. Optional comment: 
Anything you’d like to add about this item?",5. To what extent do you agree that insufficient theory development contributes to this phenomenon?  ,"5. Assuming this phenomenon occurs, how large is the causal contribution of insufficient theory development?  ","5. Optional comment: 
Anything you’d like to add about this item?","Final comments:
Is there anything else you’d like to share?"
3/17/2026 13:59:20,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:21,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:21,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:22,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:22,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:22,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:22,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:23,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:23,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:24,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:24,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:24,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:25,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:25,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:25,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:25,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:26,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:26,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:26,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:26,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:26,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:27,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:27,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:27,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:27,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:27,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:28,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:28,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:28,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:29,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:29,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:29,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:30,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:30,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:30,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:31,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:31,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:31,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:32,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:32,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:32,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:32,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:33,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:33,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:33,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:33,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:34,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:34,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:34,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:34,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:35,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:35,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:35,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:36,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:36,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:37,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:37,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:37,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:37,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:37,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:38,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:38,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:38,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:39,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:39,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:39,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:39,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:40,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:40,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:40,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:41,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:41,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:41,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:41,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:42,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:42,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:42,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:43,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:43,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:43,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:44,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:44,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:44,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:45,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:45,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:45,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:45,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:46,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:46,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:46,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:46,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:47,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:47,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:47,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:47,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:48,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:48,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2026 13:59:48,"Yes, primarily",Psychology BA/BSc (major) or equivalent,Clinical psychology / mental health,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
